2016-05-11 16:17:34,UP
2016-05-11 16:18:04,DOWN
2016-05-11 16:18:19,DOWN
2016-05-11 16:20:04,UP
2016-05-11 16:20:19,DOWN
2016-05-11 16:21:04,UP
2016-05-11 16:23:34,UP
2016-05-11 16:26:19,DOWN
2016-05-11 16:30:19,UP
2016-05-11 16:35:04,DOWN
2016-05-11 16:36:34,UP
2016-05-11 16:40:49,UP
2016-05-11 16:41:04,UP
2016-05-11 16:41:19,DOWN
2016-05-11 16:44:34,DOWN
2016-05-11 16:44:49,DOWN
2016-05-11 16:45:34,UP
2016-05-11 16:45:49,DOWN
2016-05-11 16:47:19,DOWN
2016-05-11 16:48:04,UP
2016-05-11 16:48:19,DOWN
2016-05-11 16:49:49,DOWN
2016-05-11 16:54:19,DOWN
2016-05-11 16:54:49,DOWN
2016-05-11 16:57:04,UP
2016-05-11 16:57:34,UP
2016-05-11 16:58:04,UP
2016-05-11 17:06:04,UP
2016-05-11 17:14:04,DOWN
2016-05-11 17:14:19,UP
2016-05-11 17:15:04,DOWN
2016-05-11 17:15:19,DOWN
2016-05-11 18:31:42,UP
2016-05-11 18:37:12,UP
2016-05-11 18:38:57,DOWN
2016-05-11 18:39:27,UP
2016-05-11 18:39:42,DOWN
2016-05-11 18:42:27,UP
2016-05-11 18:46:42,UP
2016-05-11 18:47:27,DOWN
2016-05-11 18:49:42,UP
2016-05-11 18:51:57,UP
2016-05-11 18:52:57,DOWN
2016-05-11 18:54:42,UP
2016-05-11 18:56:57,UP
2016-05-11 18:58:12,DOWN
2016-05-11 18:58:27,UP
2016-05-11 18:58:57,DOWN
2016-05-11 19:03:27,DOWN
2016-05-11 19:03:42,UP
2016-05-11 19:13:57,DOWN
2016-05-11 19:14:27,UP
2016-05-11 19:15:12,UP
2016-05-11 19:16:27,UP
2016-05-11 19:17:27,DOWN
2016-05-11 19:18:12,DOWN
2016-05-11 19:19:12,UP
2016-05-11 19:27:27,DOWN
2016-05-11 19:28:42,UP
2016-05-11 19:28:57,DOWN
2016-05-11 19:29:42,DOWN
2016-05-11 19:31:42,DOWN
2016-05-11 19:31:57,UP
2016-05-11 19:32:12,UP
2016-05-11 19:35:57,DOWN
2016-05-11 19:36:57,UP
2016-05-11 19:37:12,DOWN
2016-05-11 19:40:27,DOWN
2016-05-11 19:40:42,UP
2016-05-11 19:40:57,DOWN
2016-05-11 19:41:57,DOWN
2016-05-11 19:42:12,UP
2016-05-11 19:42:42,UP
2016-05-11 19:44:42,UP
2016-05-11 19:51:12,DOWN
2016-05-11 19:52:57,DOWN
2016-05-11 19:56:42,DOWN
2016-05-11 19:57:57,UP
2016-05-11 19:58:12,DOWN
2016-05-11 19:59:42,UP
2016-05-11 20:03:27,UP
2016-05-11 20:03:57,DOWN
2016-05-11 20:04:27,UP
2016-05-11 20:04:57,DOWN
2016-05-11 20:05:12,UP
2016-05-11 20:06:42,DOWN
2016-05-11 20:06:57,UP
2016-05-11 20:07:12,DOWN
2016-05-11 20:07:42,UP
2016-05-11 20:09:12,DOWN
2016-05-11 20:09:27,UP
2016-05-11 20:09:42,DOWN
2016-05-11 20:09:57,UP
2016-05-11 20:10:12,DOWN
2016-05-11 20:11:57,UP
2016-05-11 20:12:27,DOWN
2016-05-11 20:12:42,UP
2016-05-11 20:12:57,DOWN
2016-05-11 20:13:12,UP
2016-05-11 20:13:27,DOWN
2016-05-11 20:15:42,DOWN
2016-05-11 20:16:27,UP
2016-05-11 20:16:42,DOWN
2016-05-11 20:18:12,DOWN
2016-05-11 20:18:27,UP
2016-05-11 20:21:57,DOWN
2016-05-11 20:22:27,UP
2016-05-11 20:23:12,UP
2016-05-11 20:25:27,DOWN
2016-05-11 20:37:12,DOWN
2016-05-11 20:39:57,UP
2016-05-11 20:41:57,DOWN
2016-05-11 20:43:57,DOWN
2016-05-11 20:44:27,UP
2016-05-11 20:48:42,DOWN
2016-05-11 20:48:57,UP
2016-05-11 20:51:57,DOWN
2016-05-11 20:52:57,UP
2016-05-11 20:53:12,DOWN
2016-05-11 20:54:57,UP
2016-05-11 20:55:42,DOWN
2016-05-11 20:57:42,UP
2016-05-11 21:01:42,DOWN
2016-05-11 21:10:12,DOWN
2016-05-11 21:10:27,UP
2016-05-11 21:11:12,DOWN
2016-05-11 21:13:57,UP
2016-05-11 21:14:27,DOWN
2016-05-11 21:14:42,UP
2016-05-11 21:18:42,DOWN
2016-05-11 21:20:27,DOWN
2016-05-11 21:21:27,UP
2016-05-11 21:22:12,UP
2016-05-11 21:24:12,DOWN
2016-05-11 21:27:27,DOWN
2016-05-11 21:27:42,UP
2016-05-11 21:31:27,DOWN
2016-05-11 21:31:42,DOWN
2016-05-11 21:31:57,UP
2016-05-11 21:32:12,UP
2016-05-11 21:33:42,DOWN
2016-05-11 21:34:42,DOWN
2016-05-11 21:35:12,DOWN
2016-05-11 21:36:12,UP
2016-05-11 21:38:42,UP
2016-05-11 21:39:57,DOWN
2016-05-11 21:44:12,DOWN
2016-05-11 21:47:27,DOWN
2016-05-11 21:47:57,DOWN
2016-05-11 21:48:27,DOWN
2016-05-11 21:50:27,UP
2016-05-11 21:53:42,DOWN
2016-05-11 21:54:27,DOWN
2016-05-11 21:55:57,DOWN
2016-05-11 21:57:42,UP
2016-05-11 21:59:42,DOWN
2016-05-11 21:59:57,UP
2016-05-11 22:00:42,DOWN
2016-05-11 22:01:42,UP
2016-05-11 22:02:12,UP
2016-05-11 22:02:27,DOWN
2016-05-11 22:02:57,UP
2016-05-11 22:03:12,DOWN
2016-05-11 22:03:27,DOWN
2016-05-11 22:03:57,UP
2016-05-11 22:04:12,DOWN
2016-05-11 22:05:12,DOWN
2016-05-11 22:06:27,UP
2016-05-11 22:06:57,UP
2016-05-11 22:07:57,DOWN
2016-05-11 22:10:27,UP
2016-05-11 22:10:42,DOWN
2016-05-11 22:15:12,UP
2016-05-11 22:15:57,UP
2016-05-11 22:17:57,DOWN
2016-05-11 23:15:12,UP
2016-05-12 16:47:11,UP
2016-05-12 16:48:41,DOWN
2016-05-12 16:48:56,UP
2016-05-12 16:50:41,DOWN
2016-05-12 16:50:56,UP
2016-05-12 16:53:26,DOWN
2016-05-12 16:57:11,UP
2016-05-12 16:57:26,DOWN
2016-05-12 16:57:41,UP
2016-05-12 17:00:26,DOWN
2016-05-12 17:00:56,UP
2016-05-12 17:01:11,DOWN
2016-05-12 17:02:11,UP
2016-05-12 17:06:56,UP
2016-05-12 17:08:11,UP
2016-05-12 17:08:41,DOWN
2016-05-12 17:08:56,UP
2016-05-12 17:10:26,UP
2016-05-12 17:10:41,UP
2016-05-12 17:11:41,UP
2016-05-12 17:11:56,DOWN
2016-05-12 17:18:11,DOWN
2016-05-12 17:18:26,DOWN
2016-05-12 17:19:26,DOWN
2016-05-12 17:27:26,UP
2016-05-12 17:27:41,UP
2016-05-12 17:34:11,UP
2016-05-12 17:34:26,DOWN
2016-05-12 17:35:56,UP
2016-05-12 17:41:11,UP
2016-05-12 17:44:11,UP
2016-05-12 17:49:11,DOWN
2016-05-12 17:49:41,UP
2016-05-12 17:50:26,DOWN
2016-05-12 17:51:56,UP
2016-05-12 17:58:41,DOWN
2016-05-12 17:59:56,UP
2016-05-12 18:02:26,UP
2016-05-12 18:04:56,DOWN
2016-05-12 18:08:11,DOWN
2016-05-12 18:11:26,UP
2016-05-12 18:16:11,DOWN
2016-05-12 18:16:26,UP
2016-05-12 18:18:26,UP
2016-05-12 18:23:11,UP
2016-05-12 18:23:26,UP
2016-05-12 18:26:41,DOWN
2016-05-12 18:29:26,DOWN
2016-05-12 18:30:11,UP
2016-05-12 18:35:11,UP
2016-05-12 18:37:56,DOWN
2016-05-12 18:38:41,UP
2016-05-12 18:40:41,UP
2016-05-12 18:46:56,DOWN
2016-05-12 18:47:26,UP
2016-05-12 18:48:11,DOWN
2016-05-12 18:51:56,DOWN
2016-05-12 18:52:11,DOWN
2016-05-12 18:52:26,DOWN
2016-05-12 18:53:56,UP
2016-05-12 18:55:11,UP
2016-05-12 18:56:41,DOWN
2016-05-12 18:59:41,UP
2016-05-12 19:01:41,UP
2016-05-12 19:03:11,DOWN
2016-05-12 19:05:41,DOWN
2016-05-12 19:07:41,UP
2016-05-12 19:07:56,DOWN
2016-05-12 19:09:26,UP
2016-05-12 19:13:11,DOWN
2016-05-12 19:14:11,DOWN
2016-05-12 19:17:11,DOWN
2016-05-12 19:19:26,UP
2016-05-12 19:25:11,DOWN
2016-05-12 19:25:26,UP
2016-05-12 19:25:41,DOWN
2016-05-12 19:25:56,DOWN
2016-05-12 19:27:11,UP
2016-05-12 19:29:41,DOWN
2016-05-12 19:31:56,DOWN
2016-05-12 19:32:41,UP
2016-05-12 19:33:11,DOWN
2016-05-12 19:35:26,UP
2016-05-12 19:37:11,DOWN
2016-05-12 19:38:26,UP
2016-05-12 19:41:11,UP
2016-05-12 19:46:41,DOWN
2016-05-12 19:48:11,DOWN
2016-05-12 19:50:41,DOWN
2016-05-12 19:51:26,DOWN
2016-05-12 19:51:56,DOWN
2016-05-12 19:53:11,UP
2016-05-12 19:53:56,UP
2016-05-12 19:55:56,DOWN
2016-05-12 19:56:11,UP
2016-05-12 19:56:26,DOWN
