date,returnOfInvestment,precision_UP,precision_DOWN,recall_UP,recall_DOWN,precisionIgnoreEqual_UP,precisionIgnoreEqual_DOWN,recallIgnoreEqual_UP,recallIgnoreEqual_DOWN,Accuracy,AccuracyIgnoreEqual,improvedPrecision_UP,improvedPrecision_DOWN,improvedRecall_UP,improvedRecall_DOWN,improvedPrecisionIgnoreEqual_UP,improvedPrecisionIgnoreEqual_DOWN,improvedRecallIgnoreEqual_UP,improvedRecallIgnoreEqual_DOWN,improvedAccuracy,improvedAccuracyIgnoerEqual
2016-07-21,-0.49135,0.35523,0.42741,0.91919,0.06928,0.43402,0.52475,0.91919,0.06928,0.45695,0.61666,0.93750,0.08277,0.45695,0.61666,0.93750,0.08277
2016-07-22,0.01360,0.40281,0.43442,0.91436,0.07582,0.49373,0.47321,0.91436,0.07582,0.48404,0.43939,0.90773,0.06954,0.48404,0.43939,0.90773,0.06954
2016-07-25,-0.21813,0.28136,0.40909,0.95537,0.04404,0.44560,0.55102,0.95537,0.04404,0.42105,0.52173,0.94977,0.04026,0.42105,0.52173,0.94977,0.04026
2016-07-26,0.39484,0.32121,0.47169,0.97818,0.03521,0.45977,0.65789,0.97818,0.03521,0.43676,0.76190,0.98344,0.04010,0.43676,0.76190,0.98344,0.04010
2016-07-27,-0.12924,0.28895,0.36170,0.97188,0.02773,0.44814,0.54838,0.97188,0.02773,0.43977,0.29411,0.95041,0.01677,0.43977,0.29411,0.95041,0.01677
2016-07-28,0.11660,0.17739,0.28070,0.95469,0.03911,0.42877,0.53333,0.95469,0.03911,0.43209,0.33333,0.94594,0.02127,0.43209,0.33333,0.94594,0.02127
2016-08-02,-0.20570,0.18165,0.23809,0.99025,0.00805,0.33116,0.62500,0.99025,0.00805,0.37182,0.25000,0.98170,0.00366,0.37182,0.25000,0.98170,0.00366
2016-08-15,0.12350,0.20453,0.40909,0.96253,0.03302,0.38792,0.58064,0.96253,0.03302,0.43390,0.61538,0.96794,0.03902,0.43390,0.61538,0.96794,0.03902
2016-08-16,-0.00355,0.25130,0.11111,0.88888,0.01075,0.34285,0.14285,0.88888,0.01075,0.32758,0.28571,0.79166,0.04878,0.32758,0.28571,0.79166,0.04878
2016-08-26,-0.05339,0.14792,0.16666,0.98989,0.03249,0.42241,0.81818,0.98989,0.03249,0.40101,0.59999,0.97530,0.02479,0.40101,0.59999,0.97530,0.02479
2016-08-27,0.00000,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-09-01,0.07142,0.24210,0.23999,0.96987,0.02777,0.43396,0.54545,0.96987,0.02777,0.42163,0.27777,0.93627,0.01872,0.42163,0.27777,0.93627,0.01872
2016-09-02,-0.01404,0.13433,0.15492,0.90355,0.03283,0.35458,0.36666,0.90355,0.03283,0.41702,0.59999,0.96078,0.04195,0.41702,0.59999,0.96078,0.04195
2016-09-12,0.01067,0.10869,0.12903,0.98870,0.01941,0.46419,0.66666,0.98870,0.01941,0.43103,0.00000,0.98039,0.00000,0.43103,0.00000,0.98039,0.00000
2016-09-14,-0.08099,0.18509,0.50000,0.99019,0.01121,0.40725,0.62500,0.99019,0.01121,0.39374,0.00000,0.99212,0.00000,0.39374,0.00000,0.99212,0.00000
2016-09-16,0.03831,0.13816,0.14285,0.99553,0.00826,0.48164,0.66666,0.99553,0.00826,0.45695,0.00000,0.98571,0.00000,0.45695,0.00000,0.98571,0.00000
2016-09-19,0.15498,0.11323,0.29032,1.00000,0.03071,0.39316,1.00000,1.00000,0.03071,0.44720,1.00000,1.00000,0.02197,0.44720,1.00000,1.00000,0.02197
