date,returnOfInvestment,precision_UP,precision_DOWN,recall_UP,recall_DOWN,precisionIgnoreEqual_UP,precisionIgnoreEqual_DOWN,recallIgnoreEqual_UP,recallIgnoreEqual_DOWN,Accuracy,AccuracyIgnoreEqual,improvedPrecision_UP,improvedPrecision_DOWN,improvedRecall_UP,improvedRecall_DOWN,improvedPrecisionIgnoreEqual_UP,improvedPrecisionIgnoreEqual_DOWN,improvedRecallIgnoreEqual_UP,improvedRecallIgnoreEqual_DOWN,improvedAccuracy,improvedAccuracyIgnoerEqual
2016-07-06,0.01223,0.24561,0.20652,0.23931,0.40140,0.56375,0.43511,0.36206,0.63687,0.48648,0.44827,0.18367,0.46987,0.48648,0.44827,0.27272,0.67241
2016-07-18,-0.00519,0.15909,0.31858,0.08235,0.49315,0.34999,0.45000,0.13725,0.73469,0.28571,0.45454,0.06666,0.57692,0.28571,0.45454,0.10000,0.75000
2016-07-21,-0.00261,0.19117,0.27312,0.20744,0.25941,0.48148,0.61999,0.50649,0.59615,0.59090,0.48387,0.25490,0.24590,0.59090,0.48387,0.44827,0.62500
2016-07-22,0.06005,0.14102,0.33050,0.08695,0.39195,0.51162,0.50000,0.22000,0.78787,0.50000,0.46296,0.11111,0.40983,0.50000,0.46296,0.21621,0.75757
2016-07-25,-0.00493,0.10839,0.12206,0.16489,0.11818,0.40259,0.31325,0.35227,0.36111,0.40000,0.33333,0.16666,0.17999,0.40000,0.33333,0.30769,0.42857
2016-07-26,0.00907,0.23209,0.24168,0.26732,0.35048,0.59999,0.51173,0.43783,0.66871,0.63265,0.54444,0.25833,0.42982,0.63265,0.54444,0.43055,0.73134
2016-07-27,-0.01391,0.22249,0.25352,0.25852,0.32390,0.48148,0.44522,0.36693,0.56250,0.45833,0.48181,0.25781,0.39259,0.45833,0.48181,0.36666,0.57608
2016-07-28,0.00331,0.20720,0.33956,0.18326,0.39636,0.46464,0.61931,0.40707,0.67283,0.53333,0.55172,0.20512,0.44444,0.53333,0.55172,0.38095,0.69565
2016-08-02,0.04545,0.13333,0.27232,0.19266,0.38124,0.33600,0.63541,0.37500,0.59512,0.38235,0.56250,0.19696,0.42857,0.38235,0.56250,0.31707,0.63157
2016-08-15,0.00632,0.17857,0.28225,0.10917,0.19553,0.47169,0.58333,0.50000,0.55555,0.56250,0.50000,0.14754,0.23529,0.56250,0.50000,0.42857,0.63157
2016-08-16,-0.00315,0.18750,0.14606,0.13953,0.25000,0.59999,0.30232,0.16666,0.76470,0.66666,0.42105,0.22222,0.42105,0.66666,0.42105,0.26666,0.80000
2016-08-26,-0.00079,0.21428,0.32701,0.17647,0.54907,0.42499,0.55200,0.23287,0.75000,0.45833,0.51351,0.16793,0.52777,0.45833,0.51351,0.23404,0.74509
2016-08-27,0.00000,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2016-09-01,0.02365,0.17085,0.24390,0.12546,0.36585,0.39080,0.48387,0.26153,0.62937,0.40909,0.53225,0.10843,0.41249,0.40909,0.53225,0.23684,0.71739
2016-09-02,0.00539,0.21910,0.24045,0.14942,0.26141,0.50000,0.42281,0.31199,0.61764,0.71428,0.53968,0.22471,0.39534,0.71428,0.53968,0.40816,0.80952
2016-09-12,-0.00307,0.27314,0.27664,0.12190,0.59079,0.44360,0.45269,0.16666,0.76729,0.39215,0.45698,0.12048,0.57432,0.39215,0.45698,0.16528,0.73275
2016-09-14,0.01383,0.20664,0.26322,0.13493,0.52517,0.44094,0.44969,0.17283,0.75517,0.59999,0.49238,0.15882,0.62987,0.59999,0.49238,0.21259,0.84347
2016-09-16,0.02501,0.34251,0.29753,0.17718,0.40722,0.55414,0.43669,0.28524,0.70711,0.64705,0.51497,0.18965,0.53086,0.64705,0.51497,0.28947,0.82692
2016-09-19,0.01701,0.28813,0.35962,0.17489,0.44618,0.48571,0.52900,0.29513,0.71698,0.38983,0.55421,0.13529,0.47422,0.38983,0.55421,0.23711,0.71875
