2016-05-11 15:34:19,DOWN
2016-05-11 15:35:19,UP
2016-05-11 15:36:34,DOWN
2016-05-11 15:37:19,UP
2016-05-11 15:37:34,DOWN
2016-05-11 15:37:49,UP
2016-05-11 15:38:04,DOWN
2016-05-11 15:41:19,UP
2016-05-11 15:43:19,DOWN
2016-05-11 15:43:49,UP
2016-05-11 15:44:49,DOWN
2016-05-11 15:45:04,DOWN
2016-05-11 15:45:49,DOWN
2016-05-11 15:46:19,DOWN
2016-05-11 15:46:34,UP
2016-05-11 15:46:49,DOWN
2016-05-11 15:47:19,DOWN
2016-05-11 15:47:34,DOWN
2016-05-11 15:48:34,UP
2016-05-11 15:48:49,UP
2016-05-11 15:49:49,DOWN
2016-05-11 15:50:04,DOWN
2016-05-11 15:50:19,UP
2016-05-11 15:50:34,UP
2016-05-11 15:51:49,DOWN
2016-05-11 15:52:04,DOWN
2016-05-11 15:52:34,UP
2016-05-11 15:53:04,UP
2016-05-11 15:53:49,DOWN
2016-05-11 15:54:04,UP
2016-05-11 15:54:19,UP
2016-05-11 15:54:34,UP
2016-05-11 15:55:04,DOWN
2016-05-11 15:55:34,UP
2016-05-11 15:55:49,UP
2016-05-11 15:56:04,UP
2016-05-11 15:56:49,UP
2016-05-11 15:57:04,DOWN
2016-05-11 15:57:19,UP
2016-05-11 15:58:04,UP
2016-05-11 15:58:19,DOWN
2016-05-11 15:58:34,DOWN
2016-05-11 15:59:04,DOWN
2016-05-11 15:59:19,UP
2016-05-11 15:59:34,UP
2016-05-11 16:00:19,UP
2016-05-11 16:00:34,DOWN
2016-05-11 16:00:49,UP
2016-05-11 16:01:19,UP
2016-05-11 16:01:49,UP
2016-05-11 16:02:34,DOWN
2016-05-11 16:02:49,DOWN
2016-05-11 16:03:19,DOWN
2016-05-11 16:04:19,DOWN
2016-05-11 16:04:34,DOWN
2016-05-11 16:04:49,UP
2016-05-11 16:07:49,DOWN
2016-05-11 16:09:49,DOWN
2016-05-11 16:11:04,DOWN
2016-05-11 16:11:19,UP
2016-05-11 16:12:04,UP
2016-05-11 16:12:34,UP
2016-05-11 16:12:49,UP
2016-05-11 16:13:34,UP
2016-05-11 16:15:19,DOWN
2016-05-11 16:15:34,DOWN
2016-05-11 16:15:49,UP
2016-05-11 16:16:04,DOWN
2016-05-11 16:17:04,DOWN
2016-05-11 16:19:34,UP
2016-05-11 16:21:04,DOWN
2016-05-11 16:23:34,UP
2016-05-11 16:23:49,DOWN
2016-05-11 16:24:34,DOWN
2016-05-11 16:26:04,DOWN
2016-05-11 16:27:19,DOWN
2016-05-11 16:27:34,UP
2016-05-11 16:28:49,UP
2016-05-11 16:30:19,UP
2016-05-11 16:30:34,DOWN
2016-05-11 16:32:19,UP
2016-05-11 16:32:34,DOWN
2016-05-11 16:33:19,DOWN
2016-05-11 16:34:19,DOWN
2016-05-11 16:36:19,UP
2016-05-11 16:37:19,UP
2016-05-11 16:37:34,UP
2016-05-11 16:38:34,UP
2016-05-11 16:39:19,UP
2016-05-11 16:40:19,UP
2016-05-11 16:40:34,DOWN
2016-05-11 16:42:34,DOWN
2016-05-11 16:43:19,UP
2016-05-11 16:44:04,UP
2016-05-11 16:44:19,UP
2016-05-11 16:44:34,UP
2016-05-11 16:45:04,UP
2016-05-11 16:45:19,UP
2016-05-11 16:45:34,DOWN
2016-05-11 16:47:19,DOWN
2016-05-11 16:47:34,UP
2016-05-11 16:47:49,DOWN
2016-05-11 16:48:04,DOWN
2016-05-11 16:50:04,DOWN
2016-05-11 16:50:19,UP
2016-05-11 16:50:34,DOWN
2016-05-11 16:50:49,UP
2016-05-11 16:51:49,DOWN
2016-05-11 16:52:04,UP
2016-05-11 16:52:34,UP
2016-05-11 16:53:04,DOWN
2016-05-11 16:53:19,DOWN
2016-05-11 16:54:34,DOWN
2016-05-11 16:56:19,DOWN
2016-05-11 16:56:49,DOWN
2016-05-11 16:57:04,UP
2016-05-11 16:57:19,UP
2016-05-11 16:58:19,DOWN
2016-05-11 16:59:19,UP
2016-05-11 17:04:49,DOWN
2016-05-11 17:05:04,UP
2016-05-11 17:07:04,UP
2016-05-11 17:07:19,DOWN
2016-05-11 17:08:19,DOWN
2016-05-11 17:08:49,UP
2016-05-11 17:09:04,DOWN
2016-05-11 17:09:19,DOWN
2016-05-11 17:11:04,DOWN
2016-05-11 17:11:34,UP
2016-05-11 17:11:49,DOWN
2016-05-11 17:15:34,DOWN
2016-05-11 18:31:42,UP
2016-05-11 18:32:12,UP
2016-05-11 18:34:57,UP
2016-05-11 18:38:42,DOWN
2016-05-11 18:39:12,DOWN
2016-05-11 18:41:27,UP
2016-05-11 18:53:42,UP
2016-05-11 18:55:27,DOWN
2016-05-11 19:04:42,DOWN
2016-05-11 19:04:57,DOWN
2016-05-11 19:24:27,DOWN
2016-05-11 19:24:57,DOWN
2016-05-11 19:28:27,UP
2016-05-11 19:30:27,DOWN
2016-05-11 19:44:57,DOWN
2016-05-11 19:50:57,DOWN
2016-05-11 19:51:12,UP
2016-05-11 19:53:42,DOWN
2016-05-11 19:54:27,UP
2016-05-11 19:54:42,UP
2016-05-11 19:55:27,DOWN
2016-05-11 19:56:42,UP
2016-05-11 19:57:27,DOWN
2016-05-11 20:09:42,DOWN
2016-05-11 20:10:27,UP
2016-05-11 20:17:57,DOWN
2016-05-11 20:31:12,DOWN
2016-05-11 20:35:57,DOWN
2016-05-11 20:36:57,UP
2016-05-11 20:38:42,UP
2016-05-11 20:45:12,DOWN
2016-05-11 20:50:12,DOWN
2016-05-11 20:50:42,UP
2016-05-11 20:52:57,UP
2016-05-11 20:53:12,DOWN
2016-05-11 21:16:12,UP
2016-05-11 21:16:27,DOWN
2016-05-11 21:17:42,UP
2016-05-11 21:17:57,DOWN
2016-05-11 21:20:42,UP
2016-05-11 21:32:27,DOWN
2016-05-11 21:37:12,DOWN
2016-05-11 21:37:57,UP
2016-05-11 21:46:27,UP
2016-05-11 21:52:12,DOWN
2016-05-11 21:54:57,DOWN
2016-05-11 21:57:42,DOWN
2016-05-11 22:00:27,UP
2016-05-11 22:04:27,UP
2016-05-11 22:13:42,DOWN
2016-05-11 22:15:57,UP
2016-05-11 22:17:42,DOWN
2016-05-11 22:17:57,UP
2016-05-11 22:20:12,DOWN
2016-05-11 22:20:57,UP
2016-05-11 22:29:42,DOWN
2016-05-11 23:15:12,UP
2016-05-12 16:47:11,DOWN
2016-05-12 16:47:56,UP
2016-05-12 16:48:41,DOWN
2016-05-12 16:49:11,DOWN
2016-05-12 16:49:56,UP
2016-05-12 16:51:56,DOWN
2016-05-12 16:52:26,UP
2016-05-12 16:52:56,UP
2016-05-12 16:53:26,DOWN
2016-05-12 16:53:41,DOWN
2016-05-12 16:53:56,UP
2016-05-12 16:55:26,DOWN
2016-05-12 16:55:41,DOWN
2016-05-12 16:55:56,DOWN
2016-05-12 16:56:11,UP
2016-05-12 16:57:11,DOWN
2016-05-12 16:58:11,DOWN
2016-05-12 16:58:56,DOWN
2016-05-12 16:59:26,UP
2016-05-12 16:59:41,DOWN
2016-05-12 17:00:26,DOWN
2016-05-12 17:00:56,UP
2016-05-12 17:03:26,DOWN
2016-05-12 17:08:26,DOWN
2016-05-12 17:08:41,DOWN
2016-05-12 17:09:26,UP
2016-05-12 17:09:56,UP
2016-05-12 17:11:11,UP
2016-05-12 17:12:56,DOWN
2016-05-12 17:13:26,DOWN
2016-05-12 17:16:41,UP
2016-05-12 17:17:56,DOWN
2016-05-12 17:19:26,DOWN
2016-05-12 17:20:41,DOWN
